Date,FFT_0,FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,FFT_9,FFT_10,FFT_11,FFT_12
09/05/05,0.011,0.00767241841475,0.00753810887848,0.00576203177072,0.0111355287257,0.010238199499,0.0134536240471,0.00546079547044,0.0111355287257,0.00853223240853,0.0109168179675,0.00254813255496,0.000999999999999
09/06/05,0.002,0.0701947832866,0.0507983665197,0.0289923859182,0.0555697759578,0.0493665742124,0.02,0.0139989244891,0.0269072480941,0.0182055364868,0.0161098094008,0.0111204254876,0.002
09/07/05,0.02,0.0711172384854,0.0542391644941,0.0220403343069,0.0403608721412,0.0471363692621,0.0161245154966,0.0319700008846,0.0485077313425,0.0540205855544,0.0370959975601,0.0220549342878,0.036
09/08/05,0.006,0.0453616834285,0.00994536809585,0.0513603993283,0.0982242332625,0.0811439527966,0.0407921561087,0.0171976311575,0.024248711306,0.0242921670676,0.027515262191,0.0430141614313,0.018
09/09/05,0.004,0.0566934170895,0.0386219867653,0.0185771761278,0.06223343153,0.059413191525,0.0351283361405,0.0310253137845,0.0406324993078,0.0437594392916,0.0522335346143,0.0343709039174,0.018
09/10/05,0.005,0.00502599764702,0.00236805725323,0.00147362575821,1.10453864573e-16,0.00195968573159,0.001,0.00243123847605,0.002,0.00279793265193,0.00513734414317,0.00574352321821,0.003
09/11/05,0.005,0.00520733249057,0.00458257569496,0.003,0.00264575131106,0.0025848882575,0.003,0.00372212991191,0.00264575131106,0.003,0.00458257569496,0.000589737185333,0.005
09/12/05,0.012,0.057259739727,0.0403058812657,0.0146639411604,0.0441361529814,0.0228888345046,0.0196977156036,0.0527592641424,0.0648999229584,0.0505664793084,0.0367074370584,0.0418793924092,0.044
09/13/05,0.02,0.0708077916364,0.0622801124422,0.0287418913953,0.0493659801888,0.0410488565897,0.00583095189485,0.0341627239219,0.0418688428309,0.0424488360149,0.0291751194374,0.0164364324137,0.01
09/14/05,0.03,0.0626987643297,0.0362183537086,0.0394121916566,0.0797746827007,0.0602148841586,0.0658027355054,0.0687484677453,0.0590931468108,0.0353649423699,0.0262341543534,0.0244270518067,0.008
09/15/05,0.01,0.049081006572,0.0273184023012,0.0461867983964,0.0706328535456,0.0340309538449,0.0272029410175,0.0282948726151,0.0296141857899,0.0425532566778,0.0494338436267,0.0570644298839,0.054
09/16/05,0.016,0.0528476910247,0.0429907835832,0.0415721881162,0.0465188133985,0.0436008927701,0.0490917508345,0.040138453304,0.0290516780927,0.0276360846581,0.0157414270923,0.0189469857596,0.022
09/17/05,0.011,0.00266205959868,0.00720976852011,0.004963110681,0.00888819441732,0.00331349613955,0.00538516480713,0.00810556816377,0.001,0.013317940245,0.000138700708242,0.010209502768,0.001
09/18/05,0.012,0.006144919051,0.00338586792642,0.00761850579578,0.008,0.00349856682895,0.00141421356237,0.00256575829086,0.006,0.00315568842563,0.0021297648661,0.00658914898852,0.01
09/19/05,0.014,0.0489086411261,0.0322379774037,0.0448478781876,0.0614898365586,0.0519026158346,0.0395979797464,0.0405922863584,0.0346554469023,0.0217409250509,0.0330864445494,0.0301716685141,0.046
09/20/05,0.015,0.053957152564,0.0441590221573,0.030208694526,0.0677716754994,0.0554577853023,0.0171172427686,0.0306187172516,0.054027770637,0.0539391766255,0.0447434996632,0.033399908539,0.033
09/21/05,0.008,0.0722861766811,0.0401033573391,0.0485215561647,0.128339393796,0.101976504518,0.0461735855225,0.0133580671152,0.00264575131106,0.0075933251842,0.004660550411,0.00854770320566,0.004
09/22/05,0.049,0.0741046680982,0.0646689769631,0.0591745504165,0.0922442410127,0.0700712911754,0.0460977222865,0.0582097308598,0.071337227308,0.0587909226242,0.0410843451761,0.0131961946147,0.017
09/23/05,0.026,0.0558183534387,0.0358116133221,0.0191046540584,0.044575778176,0.0389585879835,0.0386005181312,0.0176467588896,0.0215174347913,0.0211426628718,0.0146808838722,0.00995649247551,0.004
09/24/05,0.005,0.00699501083609,0.00347444913184,0.0022360679775,0.00458257569496,0.00844226654589,0.0060827625303,0.00851965621541,0.001,0.0022360679775,0.00509197439411,0.00819837892162,0.009
09/25/05,0.009,0.00759886599333,0.00450199391297,0.00355764729133,0.0113578166916,0.0100252024583,0.005,0.011493383142,0.0062449979984,0.00115894165104,0.00487155527605,0.00128634957808,0.003
09/26/05,0.002,0.0410644603079,0.0171179365473,0.0335131826081,0.0571664237118,0.0428967659633,0.0353553390593,0.0246718638312,0.0524595081944,0.0761108835284,0.0722424822965,0.0348263794358,0.016
09/27/05,0.026,0.0621339527835,0.032791257493,0.0268714190145,0.0619919349593,0.07012759066,0.0495176736126,0.0338424738604,0.0191572440607,0.0151633386873,0.0188343683734,0.00449220466194,0.006
09/28/05,0.006,0.0437565023531,0.0422797441631,0.0154513807151,0.0432666153056,0.0499729324037,0.034,0.0206157966308,0.018,0.0181453805139,0.0253854925795,0.0197753244746,0.018
09/29/05,0.017,0.0425499902191,0.0361188922056,0.0163843668159,0.0381575680567,0.0488601539064,0.0418688428309,0.0338150803693,0.042332020977,0.046147074924,0.0376221427598,0.0359266479401,0.037
09/30/05,0.027,0.0675231081678,0.0631520740883,0.0171776223289,0.0343947670438,0.0370257661632,0.0332415402772,0.0241311739294,0.0471487009365,0.0553798635889,0.0535333124171,0.0182046408419,0.011
10/01/05,0.018,0.00743462963886,0.011436109902,0.00253843471728,0.002,0.00929097411875,0.00707106781187,0.00212152902138,0.006,0.00612832352166,0.00944538989715,0.00989460442207,0.008
10/02/05,0.003,0.00964330765018,0.000599152608792,0.00831517502063,0.0105356537529,0.0073893528476,0.00538516480713,0.00701061717595,0.00173205080757,0.00639201567397,0.00834511930121,0.00769774829869,0.003
10/03/05,0.036,0.065653115345,0.0388635539985,0.0392717297863,0.0860174400921,0.0876278685348,0.0494974746831,0.0246218056104,0.0451331363856,0.0606443009655,0.0537180060185,0.0449532177939,0.034
10/04/05,0.032,0.0947593934234,0.0775676251112,0.0371454135248,0.0298161030318,0.00612353099927,0.0373363094052,0.0685849879195,0.0622173609212,0.0349888304187,0.0283419042164,0.0365958899088,0.05
10/05/05,0.037,0.061634022592,0.0489188467771,0.00712704748063,0.0315119025132,0.0295949403542,0.025079872408,0.0415016985095,0.0509215082259,0.0310999227364,0.0194151082921,0.0141065865957,0.033
10/06/05,0.003,0.0784144523888,0.0388846560413,0.0174537236036,0.0396610640301,0.0163612171818,0.0434165866922,0.0359587163316,0.0304466746953,0.0213861528183,0.0107695647335,0.0308942542987,0.055
10/07/05,0.006,0.0779414022688,0.0535009479984,0.0103463366074,0.049,0.0412789666639,0.0371214223865,0.0548376970535,0.025632011236,0.0160297635293,0.0631794948007,0.0451443430055,0.004
10/08/05,0.023,0.0132083994256,0.00646410161514,0.00241421356237,0.00264575131106,0.000726621957176,0.003,0.00749599814758,0.00953939201417,0.000414213562373,0.000464101615138,0.00456291758809,0.005
10/09/05,0.032,0.0216589287578,0.00832589383044,0.00101461187235,0.00692820323028,0.00622404682077,0.002,0.00101135523888,0.00529150262213,0.00591359135792,0.00588892960769,0.00267005745573,0.0
10/10/05,0.012,0.0931022249612,0.079722896579,0.0752032282403,0.0811664955508,0.0241202796616,0.0345253530033,0.0446556951912,0.0216333076528,0.0222817068967,0.0247438833058,0.0401504259417,0.024
10/11/05,0.008,0.0877064127523,0.0430106397446,0.0303231679758,0.0515072810387,0.0240524172717,0.0300665927567,0.0498970977646,0.0427200187266,0.0120210433786,0.000291322429997,0.0185295984894,0.032
10/12/05,0.004,0.0486692095394,0.0461037282121,0.031110948664,0.0276224546339,0.0235816397814,0.0147648230602,0.0180256620402,0.0271845544381,0.0534799857258,0.038215785285,0.0232871169543,0.014
10/13/05,0.002,0.0688106304433,0.0370535277209,0.017448807832,0.0417612260356,0.0263734398061,0.020591260282,0.00626479383411,0.0121655250606,0.021249449528,0.00387763889925,0.0462416605347,0.062
10/14/05,0.018,0.0855018138651,0.0675017154463,0.0228705261536,0.0454312667664,0.0242959638821,0.0361386219992,0.0525891587509,0.0364965751818,0.0106272778008,0.0342858339816,0.0292151732269,0.0
10/15/05,0.02,0.0159256534327,0.00904745303721,0.0036430863205,0.00346410161514,0.00404390312093,0.00141421356237,0.00179621170314,0.00529150262213,0.00622317620362,0.00735823304465,0.00841391905156,0.006
10/16/05,0.033,0.0182456766636,0.00334606521495,0.005,0.00458257569496,0.00855634827791,0.003,0.00637315811722,0.00173205080757,0.005,0.000896575472168,0.00610467385259,0.009
10/17/05,0.041,0.106251333503,0.0680375698682,0.0169553909237,0.0319530906173,0.0366009148159,0.0383275357935,0.0363130599174,0.0260576284416,0.0164473316567,0.00817857484112,0.00289634991573,0.001
10/18/05,4.4408920985e-16,0.0778809380354,0.0628996924924,0.046327680359,0.0847879708449,0.0640080846819,0.00565685424949,0.0332247761688,0.0320780298647,0.0300290864422,0.0213922575797,0.0134773452359,0.032
10/19/05,0.02,0.0933759944269,0.0520576603393,0.0442528816423,0.0563205113613,0.0284654125171,0.0226715680975,0.0429701227716,0.0477912125814,0.0613651567777,0.0520576603393,0.023242471986,0.01
10/20/05,0.002,0.0699107262837,0.0365600825346,0.0307765007904,0.0642105910267,0.0492367666316,0.0270185121722,0.0437163948313,0.013,0.0106210639345,0.0233100914856,0.0417265860704,0.028
10/21/05,0.02,0.0976932672716,0.0853180801069,0.010637541423,0.0540647759637,0.0546803270515,0.0295296461205,0.0193393123903,0.0219317121995,0.0260546101962,0.032997351513,0.0352147463374,0.016
10/22/05,0.025,0.0114060910336,0.00821248219046,0.00766804993941,0.0065574385243,0.00634344948888,0.00412310562562,0.00281828279176,0.00360555127546,0.00438189572295,0.00292491645544,0.00705117139358,0.011
10/23/05,0.03,0.0218010997545,0.0105762189113,0.00808168970569,0.0121655250606,0.0105200393972,0.0101980390272,0.00978424169159,0.00346410161514,0.00653347468817,0.00917298171477,0.00991511145161,0.01
10/24/05,0.01,0.114483650082,0.0408519218284,0.033770145549,0.0403608721412,0.078957327773,0.0139283882772,0.0419203033255,0.0946519941681,0.0771464663455,0.106052442136,0.104947236381,0.084
10/25/05,0.023,0.0973533939447,0.0528843651127,0.0323890224186,0.0765310394546,0.0636922946546,0.0376430604494,0.0318882668267,0.0205182845287,0.0268505349437,0.0183642023139,0.0302778256796,0.023
10/26/05,0.007,0.0940439628751,0.0639023965936,0.00670789206218,0.0555607775324,0.0428313706815,0.0332415402772,0.00878813059184,0.0240208242989,0.0316386501621,0.0365579500191,0.0376294498097,0.045
10/27/05,0.002,0.0718480612698,0.0484710828727,0.0258268557641,0.034597687784,0.019435081527,0.0281780056072,0.0361059182141,0.0298161030318,0.00499735143264,0.0176792003538,0.0446373875549,0.06
10/28/05,0.022,0.0853680502032,0.0512858633833,0.0206445350164,0.0509215082259,0.0290307111712,0.0412310562562,0.0497194506997,0.0200748598999,0.0377068054064,0.054016295847,0.0465348260501,0.026
10/29/05,0.028,0.0202131764728,0.0105660312394,0.00263228649431,0.00264575131106,0.00447133082988,0.00509901951359,0.00450607337279,0.00818535277187,0.00459032327967,0.00650837797371,0.00866775635616,0.01
10/30/05,0.02,0.00720718823423,0.00462518160134,0.00635490175462,0.00264575131106,0.00156860441607,0.00509901951359,0.00150248057663,0.00556776436283,0.00190137415812,0.000779548045079,0.00955711619994,0.002
10/31/05,0.014,0.124629006737,0.0941002079183,0.0669240054834,0.102620660688,0.0628822172685,0.0121655250606,0.00785675753057,0.0336005952328,0.0558674994076,0.0500514821931,0.0475784488202,0.058
11/01/05,0.028,0.0860924248076,0.00996127908853,0.0576395696082,0.0625539766921,0.0837967529308,0.0631981012373,0.0493110114171,0.0364280112002,0.0431935182102,0.0353945323309,0.0312189484451,0.014
11/02/05,0.005,0.10164246049,0.067600349489,0.0507896519483,0.0963483263996,0.057183546969,0.0098488578018,0.00843204594269,0.0335111921602,0.0570824951712,0.0367177443338,0.023404118929,0.025
11/03/05,0.012,0.0681847599348,0.0148654681504,0.0511180790714,0.0909670269933,0.0744992785265,0.0496789693935,0.0331074530567,0.039686269666,0.0390761051289,0.0298834043688,0.0223739259802,0.02
11/04/05,0.039,0.120590071631,0.0785963054657,0.0173635019095,0.0468934963508,0.0200074176455,0.0352278299076,0.0393349234567,0.0300499584026,0.0404537859964,0.0657314290666,0.058570484545,0.039
11/05/05,0.024,0.00868583150867,0.0078831207995,0.00483882357215,0.002,0.00706111836371,0.00761577310586,0.00527131657001,0.006,0.004537156206,0.00947926191539,0.0112654409623,0.01
